,inn__investor,name__investor,type__investor,description__investor,startup_stage__investor,market__investor,services__investor,technologies__investor,type_of_ownership__investor,investment_round__investor,investition_from_dol__investor,investition_to_dol__investor,tech_focus__investor,fund_total_rub__investor,fund_total_dol__investor,num_of_investments__investor,num_of_exits__investor,market_non_focus__investor,startup_stage_non_focus__investor,tech_focus_non_focus__investor,technologies_non_focus__investor,geography__investor,study_format__investor,num_of_people_in_company_from__investor,num_of_people_in_company_to__investor,num_of_participants__investor,okved_main__investor,okved_secondary__investor,corp_stage__investor,business_model__investor,monetary_support__investor,inn__company,name__company,got_support_from__company,did_get_support__company,service__company,foundation_date__company,tech_focus__company,stage_of_development__company,market__company,technology__company,business_model__company,main_okved__company,okved_secondary__company,msp_category__company,is_export__company,inno_cluster_member__company,skolcovo_member__company,is_inno_company__company,is_startup__company,current_profit__company,current_profit_tax__company,current_revenue__company,type__company,id__company
72,9909375042,inventure partners,VentureFund,"Венчурный фонд инвестирует в компании, у которых не менее 50% выручки приходится на международные рынки. Отраслевой фокус -  интернет-проекты, работающие на потребительском рынке, торговые площадки и агрегаторы. ","['ранний рост', 'расширение', 'посевная']","['edtech', 'transport & logistics', 'e-commerce', 'fintech', 'travel']","['инвестиции', 'консультационная поддержка по развитию бизнеса']","['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",частный,"['seed', 'раунд а', 'раунд в']",1000000.0,5000000.0,[],10000.0,150.0,32.0,6.0,[],[],"['транспорт и логистика', 'edtech']",[],,,,,,,,,,,7734370287,"ооо ""веб логистика""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-11-24,['транспорт и логистика'],расширение,['transport & logistics'],[],['b2b'],49.41,"['46.12', '62.01', '64.20', '62.02', '46.71', '46.18.9', '53.20.3', '64.99.1', '52.10', '64.99.3', '68.20', '47.99', '49.42', '52.21', '49.41', '70.10.1', '68.10', '70.10.2', '73.20', '52.29', '63.11', '52.24', '70.22']",юл малое,нет,нет,нет,да,нет,-100138.0,20482.0,34529.0,Company,
73,7731373995,veb ventures,VentureFund,"Государственный венчурный фонд финансирует перспективные компании на стадиях раннего роста и масштабирования (от раунда А+) с объемом инвестиций до 1 млрд рублей и CAGR, опережающим темпы роста рынка.  Фонд способствует масштабной трансформации традиционных и формированию новых отраслей экономики в рамках программ «Национальная технологическая инициатива» и «Цифровая экономика».
","['ранний рост', 'расширение']","['cybersecurity', 'transport & logistics', 'spacetech', 'telecom', 'industrialtech', 'cleantech', 'fintech', 'healthcare']",['инвестиции'],"['big data', 'биотехнологии', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'нанотехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['раунд а', 'раунд в', 'раунд с+']",1000000.0,40000000.0,[],5880.0,200.0,12.0,1.0,"['safetytech', 'proptech']",[],"['healthtech', 'транспорт и логистика', 'безопасность']",[],,,,,,,,,,,7734370287,"ооо ""веб логистика""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-11-24,['транспорт и логистика'],расширение,['transport & logistics'],[],['b2b'],49.41,"['46.12', '62.01', '64.20', '62.02', '46.71', '46.18.9', '53.20.3', '64.99.1', '52.10', '64.99.3', '68.20', '47.99', '49.42', '52.21', '49.41', '70.10.1', '68.10', '70.10.2', '73.20', '52.29', '63.11', '52.24', '70.22']",юл малое,нет,нет,нет,да,нет,-100138.0,20482.0,34529.0,Company,
74,0,larix,VentureFund,Венчурный фонд инвестирует преимущественно в платформенные решения и маркетплейсы.,"['ранний рост', 'расширение', 'посевная']","['transport & logistics', 'proptech', 'e-commerce']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",частный,"['seed', 'раунд а', 'раунд в', 'раунд с+']",100000.0,10000000.0,[],5830.0,100.0,11.0,1.0,['consumer goods & services'],[],['услуги для населения'],[],,,,,,,,,,,9718084074,"ооо ""собака-гуляка""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-12-13,['услуги для населения'],ранний рост,['consumer goods & services'],[],['b2c'],62.01,"['62.09', '62.02', '62.03', '47.91', '63.11.1', '63.12', '62.01']",юл микро,нет,нет,нет,да,да,-3082.0,52.0,0.0,Company,
75,7723400660,leta capital,VentureFund,"Венчурный фонд  инвестирует в международные стартапы с российскими основателями, которые специализируются на разработке ПО для бизнеса, анализе больших данных, технологиях машинного обучения и искусственного интеллекта, оптимизации и роботизации традиционных бизнес-процессов. 70% портфолио - B2B-стартапы.  ","['ранний рост', 'расширение', 'посевная']","['edtech', 'transport & logistics', 'business software', 'advertising & marketing', 'retailtech', 'fintech']",['инвестиции'],"['ar/vr', 'big data', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['seed', 'раунд а', 'раунд в']",1000000.0,5000000.0,[],10800.0,150.0,34.0,3.0,[],[],['hrtech'],[],,,,,,,,,,,7716877250,cerevrum,московский инновационный кластер,да,мик +,2017-11-15,['hrtech'],ранний рост,['edtech'],['ar/vr'],['b2b'],62.01,"['85.21', '93.29', '69.10', '85.42.9', '47.91.3', '62.09', '85.41', '73.20', '47.91.2', '63.11.1', '18.12', '72.19.4', '85.42', '70.22', '85.41.9', '93.29.9', '47.91', '62.02', '82.99', '74.90.6', '95.11', '96.09', '63.11', '47.99', '74.90', '71.20', '73.11', '62.01']",юл микро,да,да,да,да,да,5060.0,0.0,0.0,Company,
76,7723400660,leta capital,VentureFund,"Венчурный фонд  инвестирует в международные стартапы с российскими основателями, которые специализируются на разработке ПО для бизнеса, анализе больших данных, технологиях машинного обучения и искусственного интеллекта, оптимизации и роботизации традиционных бизнес-процессов. 70% портфолио - B2B-стартапы.  ","['ранний рост', 'расширение', 'посевная']","['edtech', 'transport & logistics', 'business software', 'advertising & marketing', 'retailtech', 'fintech']",['инвестиции'],"['ar/vr', 'big data', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['seed', 'раунд а', 'раунд в']",1000000.0,5000000.0,[],10800.0,150.0,34.0,3.0,[],[],['hrtech'],[],,,,,,,,,,,7716877250,цереврум,московский экспортный центр,да,мэц +,2017-11-15,['hrtech'],ранний рост,['edtech'],['ar/vr'],['b2b'],62.01,"['85.21', '93.29', '69.10', '85.42.9', '47.91.3', '62.09', '85.41', '73.20', '47.91.2', '63.11.1', '18.12', '72.19.4', '85.42', '70.22', '85.41.9', '93.29.9', '47.91', '62.02', '82.99', '74.90.6', '95.11', '96.09', '63.11', '47.99', '74.90', '71.20', '73.11', '62.01']",юл микро,да,да,да,да,да,5060.0,0.0,0.0,Company,
77,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7716877250,cerevrum,московский инновационный кластер,да,мик +,2017-11-15,['hrtech'],ранний рост,['edtech'],['ar/vr'],['b2b'],62.01,"['85.21', '93.29', '69.10', '85.42.9', '47.91.3', '62.09', '85.41', '73.20', '47.91.2', '63.11.1', '18.12', '72.19.4', '85.42', '70.22', '85.41.9', '93.29.9', '47.91', '62.02', '82.99', '74.90.6', '95.11', '96.09', '63.11', '47.99', '74.90', '71.20', '73.11', '62.01']",юл микро,да,да,да,да,да,5060.0,0.0,0.0,Company,
78,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7716877250,цереврум,московский экспортный центр,да,мэц +,2017-11-15,['hrtech'],ранний рост,['edtech'],['ar/vr'],['b2b'],62.01,"['85.21', '93.29', '69.10', '85.42.9', '47.91.3', '62.09', '85.41', '73.20', '47.91.2', '63.11.1', '18.12', '72.19.4', '85.42', '70.22', '85.41.9', '93.29.9', '47.91', '62.02', '82.99', '74.90.6', '95.11', '96.09', '63.11', '47.99', '74.90', '71.20', '73.11', '62.01']",юл микро,да,да,да,да,да,5060.0,0.0,0.0,Company,
79,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7447250067,"ооо ""тардис""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-13,[],ранний рост,"['fashiontech', 'retailtech']","['3d моделирование', 'искусственный интеллект и машинное обучение']",['b2b'],72.19,"['71.20', '62.02', '77.39.27', '77.39.25', '63.12', '63.11', '77.39.29', '62.03', '62.09', '77.33.2', '77.40', '62.01']",юл микро,да,нет,да,да,да,-7384.0,0.0,0.0,Company,
80,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7447250067,ооо «тардис»,московский экспортный центр,да,мэц +,2015-04-13,[],ранний рост,"['fashiontech', 'retailtech']","['3d моделирование', 'искусственный интеллект и машинное обучение']",['b2b'],72.19,"['71.20', '62.02', '77.39.27', '77.39.25', '63.12', '63.11', '77.39.29', '62.03', '62.09', '77.33.2', '77.40', '62.01']",юл микро,да,нет,да,да,да,-7384.0,0.0,0.0,Company,
81,0,the untitled ventures,VentureFund,"Международный венчурный фонд инвестирует в стартапы на ранних стадиях из Восточной Европы, которые разрабатывают технологии для бизнеса в сфере ИИ, робототехники, управления данными, сельском хозяйстве и медицине.","['ранний рост', 'посевная']","['agrotech', 'healthcare']",['инвестиции'],"['big data', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['seed', 'раунд а']",100000.0,2000000.0,[],4200.0,60.0,19.0,1.0,"['hrtech', 'fashiontech', 'retailtech']",[],"['hrtech', 'retailtech и e-commerce']","['3d моделирование', 'компьютерное зрение']",,,,,,,,,,,7447250067,"ооо ""тардис""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-13,[],ранний рост,"['fashiontech', 'retailtech']","['3d моделирование', 'искусственный интеллект и машинное обучение']",['b2b'],72.19,"['71.20', '62.02', '77.39.27', '77.39.25', '63.12', '63.11', '77.39.29', '62.03', '62.09', '77.33.2', '77.40', '62.01']",юл микро,да,нет,да,да,да,-7384.0,0.0,0.0,Company,
82,0,the untitled ventures,VentureFund,"Международный венчурный фонд инвестирует в стартапы на ранних стадиях из Восточной Европы, которые разрабатывают технологии для бизнеса в сфере ИИ, робототехники, управления данными, сельском хозяйстве и медицине.","['ранний рост', 'посевная']","['agrotech', 'healthcare']",['инвестиции'],"['big data', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['seed', 'раунд а']",100000.0,2000000.0,[],4200.0,60.0,19.0,1.0,"['hrtech', 'fashiontech', 'retailtech']",[],"['hrtech', 'retailtech и e-commerce']","['3d моделирование', 'компьютерное зрение']",,,,,,,,,,,7447250067,ооо «тардис»,московский экспортный центр,да,мэц +,2015-04-13,[],ранний рост,"['fashiontech', 'retailtech']","['3d моделирование', 'искусственный интеллект и машинное обучение']",['b2b'],72.19,"['71.20', '62.02', '77.39.27', '77.39.25', '63.12', '63.11', '77.39.29', '62.03', '62.09', '77.33.2', '77.40', '62.01']",юл микро,да,нет,да,да,да,-7384.0,0.0,0.0,Company,
83,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7703431250,"ооо ""фудтроникс""","например, площадки пилотного тестирования",нет,пилотное тестирование,2017-07-27,['retailtech и e-commerce'],ранний рост,['foodtech'],['робототехника'],['b2b'],62.01,"['47.99.2', '62.02.1', '62.01']",,нет,да,нет,да,да,-50278.0,0.0,0.0,Company,
84,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7704450023,"ооо ""фокус технологии""",starthub.moscow,нет,starthub.moscow,2018-01-11,['retailtech и e-commerce'],ранний рост,['retailtech'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['62.03', '63.91', '62.09', '63.12', '62.02', '63.99', '63.11', '72.19', '62.01']",юл микро,да,да,да,да,да,0.0,0.0,0.0,Company,
85,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7704450023,"ооо ""фокус технологии""",московский экспортный центр,да,мэц +,2018-01-11,['retailtech и e-commerce'],ранний рост,['retailtech'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['62.03', '63.91', '62.09', '63.12', '62.02', '63.99', '63.11', '72.19', '62.01']",юл микро,да,да,да,да,да,0.0,0.0,0.0,Company,
86,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7704450023,ооо «фокус технологии»,московский экспортный центр,да,мэц +,2018-01-11,['retailtech и e-commerce'],ранний рост,['retailtech'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['62.03', '63.91', '62.09', '63.12', '62.02', '63.99', '63.11', '72.19', '62.01']",юл микро,да,да,да,да,да,0.0,0.0,0.0,Company,
87,7715585216,moscow seed fund,VentureFund,"Фонд содействия развитию венчурных инвестиций в малые предприятия в научно-технической сфере создан Правительством Москвы. Предоставляет льготные займы и гранты инновационным проектам на стадиях Pre-seed и Seed, выпускникам акселерационных программ, а также компаниям, которые готовятся к IPO или являются эмитентами в секторах РИИ, РИИ-Прайм, Роста Московской биржи. Заем предоставляется только при условии выделения средств в проект частным инвестором. Размер займа со стороны Фонда в 2 раза больше размера инвестиций, предоставляемых частным инвестором","['идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'transport & logistics', 'spacetech', 'proptech', 'telecom', 'industrialtech', 'gaming', 'sporttech', 'insurancetech', 'legaltech', 'fashiontech', 'hrtech', 'business software', 'advertising & marketing', 'consumer goods & services', 'retailtech', 'safetytech', 'cleantech', 'e-commerce', 'entertainment', 'fintech', 'foodtech', 'healthcare', 'travel', 'мedia & communication']",['инвестиции'],"['3d моделирование', 'ar/vr', 'big data', 'аддитивные технологии', 'беспилотники', 'биометрия', 'биотехнологии', 'блокчейн', 'зеленые технологии', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'компьютерное зрение', 'нанотехнологии', 'нейротехнологии', 'новые и портативные источники энергии', 'новые материалы', 'робототехника']",государственный,"['pre-seed', 'seed']",15000.0,560000.0,[],0.0,0.0,70.0,20.0,[],"['ранний рост', 'расширение', nan]","['healthtech', 'транспорт и логистика', 'маркетинг и реклама', 'экология', 'retailtech и e-commerce', 'недвижимость и строительство', 'ит, разработка по', 'edtech']",[],,,,,,,,,,,7704451468,"ооо ""сойка""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-02-14,[],ранний рост,"['business software', 'legaltech']",['компьютерное зрение'],['b2b'],72.19,"['62.09', '62.02', '62.01', '62.03', '62.03.13', '47.41', '62.02.9', '63.99.1', '63.11.1', '63.11.9', '63.11', '72.19', '46.51']",юл микро,нет,да,да,да,да,10531.0,0.0,11258.0,Company,
